school,school_link,year,conference,wins,losses,ties,win_percent,pre_rank,post_rank,coach_name,coach_link,n_coaches,bowl,national_champs,conference_champs,AP Coach of the Year Award,Heisman Memorial Trophy,AP,DB,DL,K,KR,LB,OL,P,QB,RB,TE,WR,Off_AA,Def_AA,ST_AA,pass_att,pass_yd,pass_td,rush_att,rush_yd,rush_td,turnovers,opp_pass_yd,opp_pass_td,opp_rush_yd,opp_rush_td,takeaways,xp_att,fg_att,kick_points,punt_att,punt_avg
Louisiana Tech,/cfb/schools/louisiana-tech/,1993,Big West,2,9,0,.182,,,Joe Peace,/cfb/coaches/joe-peace-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1992,Ind,5,6,0,.455,,,Joe Peace,/cfb/coaches/joe-peace-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1991,Ind,8,1,2,.818,,,Joe Peace,/cfb/coaches/joe-peace-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1990,Ind,8,3,1,.708,,,Joe Peace,/cfb/coaches/joe-peace-1.html,1,Independence Bowl-T,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1989,Ind,5,4,1,.550,,,Joe Peace,/cfb/coaches/joe-peace-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1988,Ind,4,7,0,.364,,,Joe Peace,/cfb/coaches/joe-peace-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1981,Southland,4,6,1,.409,,,Billy Brewer,/cfb/coaches/billy-brewer-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1980,Southland,5,6,0,.455,,,Billy Brewer,/cfb/coaches/billy-brewer-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1979,Southland,2,9,0,.182,,,Larry Beightol,/cfb/coaches/larry-beightol-1.html,2,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1978,Southland,6,5,0,.545,,,Maxie Lambright,/cfb/coaches/maxie-lambright-1.html,1,Independence Bowl-L,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1977,Southland,9,1,2,.833,,,Maxie Lambright,/cfb/coaches/maxie-lambright-1.html,1,Independence Bowl-W,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1976,Southland,6,5,0,.545,,,Maxie Lambright,/cfb/coaches/maxie-lambright-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana Tech,/cfb/schools/louisiana-tech/,1975,Southland,8,2,0,.800,,,Maxie Lambright,/cfb/coaches/maxie-lambright-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2021,Sun Belt,4,8,,.333,,,Terry Bowden,/cfb/coaches/terry-bowden-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,194.0,1.3,41.6,134.4,1.1,1.3,290.3,2.5,162.8,1.8,1.4,2.3,1.8,6.3,5.8,40.1
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2020,Sun Belt,0,10,0,.000,,,Matt Viator,/cfb/coaches/matt-viator-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,229.0,1.4,24.8,76.7,0.8,1.9,215.3,2.0,249.0,2.9,1.0,2.0,0.5,2.1,5.1,39.2
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2019,Sun Belt,5,7,0,.417,,,Matt Viator,/cfb/coaches/matt-viator-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,253.4,1.8,37.9,207.7,2.4,1.5,230.8,2.1,252.7,2.6,1.5,4.1,1.3,5.9,4.7,43.6
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2018,Sun Belt,6,6,0,.500,,,Matt Viator,/cfb/coaches/matt-viator-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,247.5,1.4,34.5,167.3,1.8,1.9,247.1,2.1,182.7,1.6,0.9,3.4,1.2,5.4,4.4,41.5
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2017,Sun Belt,4,8,0,.333,,,Matt Viator,/cfb/coaches/matt-viator-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,288.8,1.8,38.3,170.0,2.3,1.5,299.3,2.7,232.8,2.7,1.2,3.9,1.1,6.3,4.8,42.1
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2016,Sun Belt,4,8,0,.333,,,Matt Viator,/cfb/coaches/matt-viator-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,192.0,1.3,42.7,181.3,1.8,2.0,220.1,1.8,260.4,2.6,1.1,3.0,1.1,5.2,5.3,40.2
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2015,Sun Belt,2,11,0,.154,,,Todd Berry,/cfb/coaches/todd-berry-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,207.9,1.9,32.7,102.9,0.5,2.3,214.8,2.2,208.0,2.1,1.1,2.6,1.1,4.7,6.9,35.5
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2014,Sun Belt,4,8,0,.333,,,Todd Berry,/cfb/coaches/todd-berry-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,279.9,1.3,30.3,69.5,0.8,1.4,189.9,1.3,183.3,1.8,1.3,1.9,,6.9,6.5,41.4
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2013,Sun Belt,6,6,0,.500,,,Todd Berry,/cfb/coaches/todd-berry-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,237.5,1.8,32.3,122.8,0.8,1.9,237.6,1.8,189.3,1.6,1.6,2.9,,4.1,6.8,44.7
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2012,Sun Belt,8,5,0,.615,,,Todd Berry,/cfb/coaches/todd-berry-1.html,1,Independence Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,290.7,2.5,34.6,142.1,1.8,1.5,276.5,2.2,142.2,1.6,2.0,4.5,0.7,5.5,4.2,39.1
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2011,Sun Belt,4,8,0,.333,,,Todd Berry,/cfb/coaches/todd-berry-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,237.6,1.3,38.8,153.0,1.8,1.5,226.2,1.9,100.0,1.1,1.8,3.1,1.2,4.4,5.6,36.9
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2010,Sun Belt,5,7,0,.417,,,Todd Berry,/cfb/coaches/todd-berry-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,226.7,1.5,39.4,120.3,1.1,2.1,219.3,1.8,159.1,1.9,1.6,2.4,0.8,4.2,5.7,38.6
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2009,Sun Belt,6,6,0,.500,,,Charlie Weatherbie,/cfb/coaches/charlie-weatherbie-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,208.4,1.5,40.7,183.9,1.8,2.3,236.9,1.3,110.1,1.7,1.9,3.2,1.7,5.9,5.0,38.6
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2008,Sun Belt,4,8,0,.333,,,Charlie Weatherbie,/cfb/coaches/charlie-weatherbie-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,184.6,1.7,35.3,152.7,1.3,1.2,232.0,1.6,212.7,1.9,1.3,2.8,1.4,4.7,5.8,38.7
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2007,Sun Belt,6,6,0,.500,,,Charlie Weatherbie,/cfb/coaches/charlie-weatherbie-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,176.7,1.3,46.3,209.0,1.5,1.7,260.8,1.8,153.5,1.4,1.8,2.8,1.3,5.2,6.0,41.4
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2006,Sun Belt,4,8,0,.333,,,Charlie Weatherbie,/cfb/coaches/charlie-weatherbie-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,192.5,0.8,37.1,155.3,1.6,2.0,196.1,1.3,150.4,1.5,2.8,2.3,1.4,5.8,4.2,40.2
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2005,Sun Belt,5,6,0,.455,,,Charlie Weatherbie,/cfb/coaches/charlie-weatherbie-1.html,1,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,210.2,1.2,36.6,139.2,1.5,2.3,210.3,1.4,190.1,2.2,2.4,2.7,1.3,4.5,5.4,44.6
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2004,Sun Belt,5,6,0,.455,,,Charlie Weatherbie,/cfb/coaches/charlie-weatherbie-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,213.2,1.1,36.7,139.8,1.1,2.0,210.6,1.6,177.5,1.5,1.9,2.3,1.6,4.8,5.9,43.5
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2003,Sun Belt,1,11,0,.083,,,Charlie Weatherbie,/cfb/coaches/charlie-weatherbie-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,221.0,1.6,33.3,98.8,0.9,2.8,232.2,2.5,182.4,2.3,1.2,2.4,0.8,4.3,6.5,41.1
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2002,Sun Belt,3,9,0,.250,,,Bobby Keasler,/cfb/coaches/bobby-keasler-1.html,2,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,222.0,1.4,34.4,121.8,1.0,2.3,238.3,1.8,195.7,2.8,1.7,2.5,1.0,3.5,7.3,34.7
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2001,Sun Belt,2,9,0,.182,,,Bobby Keasler,/cfb/coaches/bobby-keasler-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,171.1,0.6,28.9,73.6,0.9,2.2,264.9,2.4,137.3,1.6,2.0,1.4,1.0,2.9,6.3,34.8
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,2000,Ind,1,10,0,.091,,,Bobby Keasler,/cfb/coaches/bobby-keasler-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,184.8,0.5,29.4,57.5,0.5,2.6,189.9,2.1,163.7,2.6,1.1,0.7,0.6,2.0,7.3,32.4
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1999,Ind,5,6,0,.455,,,Bobby Keasler,/cfb/coaches/bobby-keasler-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1998,Ind,5,6,0,.455,,,Ed Zaunbrecher,/cfb/coaches/ed-zaunbrecher-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1997,Ind,5,7,0,.417,,,Ed Zaunbrecher,/cfb/coaches/ed-zaunbrecher-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1996,Ind,5,6,0,.455,,,Ed Zaunbrecher,/cfb/coaches/ed-zaunbrecher-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1995,Ind,2,9,0,.182,,,Ed Zaunbrecher,/cfb/coaches/ed-zaunbrecher-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1994,Ind,3,8,0,.273,,,Ed Zaunbrecher,/cfb/coaches/ed-zaunbrecher-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1981,Ind,5,6,0,.455,,,Pat Collins,/cfb/coaches/pat-collins-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1980,Ind,7,4,0,.636,,,John David Crow,/cfb/coaches/john-david-crow-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1979,Ind,3,8,0,.273,,,John David Crow,/cfb/coaches/john-david-crow-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1978,Ind,6,4,1,.591,,,John David Crow,/cfb/coaches/john-david-crow-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1977,Ind,2,9,0,.182,,,John David Crow,/cfb/coaches/john-david-crow-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1976,Ind,2,9,0,.182,,,John David Crow,/cfb/coaches/john-david-crow-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisiana-Monroe,/cfb/schools/louisiana-monroe/,1975,Ind,4,6,1,.409,,,Ollie Keller,/cfb/coaches/ollie-keller-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Louisville,/cfb/schools/louisville/,2021,ACC,6,7,,.462,,,Scott Satterfield,/cfb/coaches/scott-satterfield-1.html,1,First Responder Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,236.5,1.6,38.8,210.2,2.2,1.0,245.6,1.5,158.4,1.8,1.2,4.0,1.7,7.2,3.8,40.9
Louisville,/cfb/schools/louisville/,2020,ACC,4,7,0,.364,,,Scott Satterfield,/cfb/coaches/scott-satterfield-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,244.2,1.8,38.2,200.0,1.9,2.2,189.2,1.4,179.9,1.7,1.1,3.6,1.4,7.2,3.4,39.1
Louisville,/cfb/schools/louisville/,2019,ACC,8,5,0,.615,,,Scott Satterfield,/cfb/coaches/scott-satterfield-1.html,1,Music City Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,234.2,2.5,43.7,213.8,1.8,1.5,234.2,2.4,205.9,2.1,1.4,4.5,1.1,6.3,4.5,42.2
Louisville,/cfb/schools/louisville/,2018,ACC,2,10,0,.167,,,Bobby Petrino,/cfb/coaches/bobby-petrino-1.html,2,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,211.1,0.8,33.5,142.4,1.5,2.1,206.3,2.1,278.8,3.3,1.1,2.5,1.0,4.8,5.8,40.0
Louisville,/cfb/schools/louisville/,2017,ACC,8,5,0,.615,16,,Bobby Petrino,/cfb/coaches/bobby-petrino-1.html,1,TaxSlayer Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,299.8,2.2,38.1,245.1,2.5,1.6,224.7,1.4,163.4,1.8,1.8,4.5,1.5,8.4,3.4,43.5
Louisville,/cfb/schools/louisville/,2016,ACC,9,4,0,.692,19,21,Bobby Petrino,/cfb/coaches/bobby-petrino-1.html,1,Citrus Bowl-L,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.5,290.5,2.5,40.4,242.2,2.8,2.5,207.1,2.2,115.2,0.5,1.9,5.3,1.9,9.6,4.2,43.8
Louisville,/cfb/schools/louisville/,2015,ACC,8,5,0,.615,,,Bobby Petrino,/cfb/coaches/bobby-petrino-1.html,1,Music City Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,245.1,1.6,37.8,171.0,1.8,2.1,212.5,1.8,120.2,0.8,2.0,3.6,1.6,7.0,5.3,40.4
Louisville,/cfb/schools/louisville/,2014,ACC,9,4,0,.692,,24,Bobby Petrino,/cfb/coaches/bobby-petrino-1.html,1,Belk Bowl-L,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.9,252.0,1.6,39.3,142.7,2.2,2.0,199.6,1.1,109.9,0.9,2.3,3.8,,7.3,5.6,39.8
Louisville,/cfb/schools/louisville/,2013,American,12,1,0,.923,9,15,Charlie Strong,/cfb/coaches/charlie-strong-1.html,1,Russell Athletic Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,314.0,2.5,35.0,146.8,1.4,0.8,170.8,0.6,80.9,0.8,2.1,4.4,,8.8,3.2,40.2
Louisville,/cfb/schools/louisville/,2012,Big East,11,2,0,.846,25,13,Charlie Strong,/cfb/coaches/charlie-strong-1.html,1,Sugar Bowl-W,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,296.1,2.1,35.5,122.7,1.8,1.0,192.3,1.7,148.0,1.1,1.8,3.5,1.8,7.3,4.1,38.1
Louisville,/cfb/schools/louisville/,2011,Big East,7,6,0,.538,,,Charlie Strong,/cfb/coaches/charlie-strong-1.html,1,Belk Bowl-L,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,211.5,1.5,35.8,121.5,1.0,1.7,227.4,1.5,100.5,0.8,1.6,2.7,1.4,5.3,5.5,37.3
Louisville,/cfb/schools/louisville/,2010,Big East,7,6,0,.538,,,Charlie Strong,/cfb/coaches/charlie-strong-1.html,1,Beef O'Brady's Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,194.0,1.7,36.3,175.0,1.3,1.2,167.4,1.2,144.3,1.1,1.5,3.3,1.4,6.4,5.2,40.1
Louisville,/cfb/schools/louisville/,2009,Big East,4,8,0,.333,,,Steve Kragthorpe,/cfb/coaches/steve-kragthorpe-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,208.9,0.8,35.3,125.2,1.3,1.7,206.0,1.2,165.1,1.9,1.4,1.9,1.5,4.9,4.8,40.5
Louisville,/cfb/schools/louisville/,2008,Big East,5,7,0,.417,,,Steve Kragthorpe,/cfb/coaches/steve-kragthorpe-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,212.2,1.3,37.8,164.5,1.5,2.5,239.3,2.2,129.5,1.2,1.5,3.3,0.9,4.3,5.3,40.0
Louisville,/cfb/schools/louisville/,2007,Big East,6,6,0,.500,10,,Steve Kragthorpe,/cfb/coaches/steve-kragthorpe-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,341.9,2.5,34.8,146.1,1.8,2.0,251.2,2.1,165.3,1.7,2.0,4.4,1.4,7.7,4.0,38.5
Louisville,/cfb/schools/louisville/,2006,Big East,12,1,0,.923,13,6,Bobby Petrino,/cfb/coaches/bobby-petrino-1.html,1,Orange Bowl-W,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,290.0,1.7,37.2,185.3,2.7,1.8,215.7,0.9,104.8,0.9,1.9,4.6,1.9,9.5,3.5,38.6
Louisville,/cfb/schools/louisville/,2005,Big East,9,3,0,.750,12,19,Bobby Petrino,/cfb/coaches/bobby-petrino-1.html,1,Gator Bowl-L,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.3,293.6,2.0,39.3,188.5,3.4,1.8,210.0,1.3,114.0,1.3,2.3,5.5,1.3,8.8,3.0,38.9
Louisville,/cfb/schools/louisville/,2004,CUSA,11,1,0,.917,,6,Bobby Petrino,/cfb/coaches/bobby-petrino-1.html,1,Liberty Bowl-W,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,288.6,2.3,44.5,250.4,3.9,1.3,196.9,1.5,109.0,0.8,2.3,6.4,1.3,9.4,2.5,39.7
Louisville,/cfb/schools/louisville/,2003,CUSA,9,4,0,.692,,,Bobby Petrino,/cfb/coaches/bobby-petrino-1.html,1,GMAC Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,260.7,1.5,39.8,228.2,2.7,1.5,258.3,1.5,170.3,1.7,1.8,4.2,1.5,7.1,4.2,39.4
Louisville,/cfb/schools/louisville/,2002,CUSA,7,6,0,.538,17,,John Smith,/cfb/coaches/john-smith-2.html,1,GMAC Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,226.5,1.9,34.8,106.9,1.2,2.4,206.9,1.6,113.0,1.2,1.2,3.2,1.5,5.8,6.4,36.3
